player_id,salary,player_name,Age,Pos,Tm,G,GS,MP,TrV,EFF,Tm_use_total,eFGp,FG,FGA,FGp,X3P,X3PA,X3Pp,X2P,X2PA,X2Pp,FT,FTA,FTp,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FTF,PTS_per_game,Tm_FGA,Tm_MP,Tm_FTA,Tm_G,Tm_TOV,ASTTOVR,FG_MP,FGA_MP,FGp_MP,X3P_MP,X3PA_MP,X3Pp_MP,X2P_MP,X2PA_MP,X2Pp_MP,FT_MP,FTA_MP,FTp_MP,ORB_MP,DRB_MP,TRB_MP,AST_MP,STL_MP,BLK_MP,TOV_MP,PF_MP,PTS_per_MP,FTF_MP,Creds,ApproxV
412,4449000,Kyle O'Quinn,28,C,IND,45,3,371,231.362,293.3111,0.2076,0.511,69,136,0.5074,1,12,0.0833,68,124,0.5484,17,21,0.8095,29,90,119,56,9,25,31,68,156,0.1544,3.4667,7135,19705,1727,82,1122,1.8065,0.186,0.3666,0.0014,0.0027,0.0323,2e-4,0.1833,0.3342,0.0015,0.0458,0.0566,0.0022,0.0782,0.2426,0.3208,0.1509,0.0243,0.0674,0.0836,0.1833,0.4205,4e-4,263,3.1099
417,21000000,Victor Oladipo,26,SG,IND,36,36,1147,456.7393,754.7222,0.2789,0.4864,249,588,0.4235,74,216,0.3426,175,372,0.4704,103,141,0.7305,21,181,202,186,60,11,82,72,675,0.2398,18.75,7135,19705,1727,82,1122,2.2683,0.2171,0.5126,4e-4,0.0645,0.1883,3e-4,0.1526,0.3243,4e-4,0.0898,0.1229,6e-4,0.0183,0.1578,0.1761,0.1622,0.0523,0.0096,0.0715,0.0628,0.5885,2e-4,675,6.3061
453,752250,Davon Reed,23,SG,IND,10,0,47,37.6425,14.9,0.1209,0.5,5,12,0.4167,2,4,0.5,3,8,0.375,0,0,0,2,4,6,3,1,0,1,3,12,0,1.2,7135,19705,1727,82,1122,3,0.1064,0.2553,0.0089,0.0426,0.0851,0.0106,0.0638,0.1702,0.008,0,0,0,0.0426,0.0851,0.1277,0.0638,0.0213,0,0.0213,0.0638,0.2553,0,14,0.3446
470,2659800,Domantas Sabonis,22,C,IND,74,5,1838,713.413,1650.8378,0.235,0.5964,413,700,0.59,9,17,0.5294,404,683,0.5915,208,291,0.7148,186,504,690,212,48,30,160,239,1043,0.4157,14.0946,7135,19705,1727,82,1122,1.325,0.2247,0.3808,3e-4,0.0049,0.0092,3e-4,0.2198,0.3716,3e-4,0.1132,0.1583,4e-4,0.1012,0.2742,0.3754,0.1153,0.0261,0.0163,0.0871,0.13,0.5675,2e-4,1493,11.4374
504,449794,Edmond Sumner,23,PG,IND,23,2,210,103.4391,65.5652,0.176,0.3984,22,64,0.3438,7,27,0.2593,15,37,0.4054,15,24,0.625,9,15,24,10,12,5,10,26,66,0.375,2.8696,7135,19705,1727,82,1122,1,0.1048,0.3048,0.0016,0.0333,0.1286,0.0012,0.0714,0.1762,0.0019,0.0714,0.1143,0.003,0.0429,0.0714,0.1143,0.0476,0.0571,0.0238,0.0476,0.1238,0.3143,0.0018,56,0.9748
527,3294994,Myles Turner,22,C,IND,74,74,2119,694.2542,1434.6486,0.1998,0.5359,380,780,0.4872,76,196,0.3878,304,584,0.5205,148,201,0.7363,101,430,531,115,60,199,100,195,984,0.2577,13.2973,7135,19705,1727,82,1122,1.15,0.1793,0.3681,2e-4,0.0359,0.0925,2e-4,0.1435,0.2756,2e-4,0.0698,0.0949,3e-4,0.0477,0.2029,0.2506,0.0543,0.0283,0.0939,0.0472,0.092,0.4644,1e-4,1336,10.5229
568,13764045,Thaddeus Young,30,PF,IND,81,81,2489,464.9874,1462.4815,0.1797,0.5571,443,841,0.5268,51,146,0.3493,392,695,0.564,87,135,0.6444,192,331,523,204,123,36,123,194,1024,0.1605,12.642,7135,19705,1727,82,1122,1.6585,0.178,0.3379,2e-4,0.0205,0.0587,1e-4,0.1575,0.2792,2e-4,0.035,0.0542,3e-4,0.0771,0.133,0.2101,0.082,0.0494,0.0145,0.0494,0.0779,0.4114,1e-4,1341,10.5524
2,213948,Quincy Acy,28,PF,PHO,10,0,123,55.438,37.6,0.0922,0.2778,4,18,0.2222,2,15,0.1333,2,3,0.6667,7,10,0.7,3,22,25,8,1,4,4,24,17,0.5556,1.7,7164,19880,1858,82,1279,2,0.0325,0.1463,0.0018,0.0163,0.122,0.0011,0.0163,0.0244,0.0054,0.0569,0.0813,0.0057,0.0244,0.1789,0.2033,0.065,0.0081,0.0325,0.0325,0.1951,0.1382,0.0045,34,0.6705
16,20421546,Ryan Anderson,30,"PF, PF","PHO, MIA",25,8,322,82.0964,88.44,0.2364,0.3696,21,69,0.3043,9,40,0.225,12,29,0.4138,12,16,0.75,18,36,54,19,4,1,14,25,63,0.2319,2.52,7164,19880,1858,82,1279,1.3571,0.0652,0.2143,9e-4,0.028,0.1242,7e-4,0.0373,0.0901,0.0013,0.0373,0.0497,0.0023,0.0559,0.1118,0.1677,0.059,0.0124,0.0031,0.0435,0.0776,0.1957,7e-4,75,1.2136
29,8175840,Deandre Ayton,20,C,PHO,71,70,2183,741.7777,1730.2254,0.2122,0.5851,509,870,0.5851,0,4,0,509,866,0.5878,141,189,0.746,223,506,729,125,61,67,126,209,1159,0.2172,16.3239,7164,19880,1858,82,1279,0.9921,0.2332,0.3985,3e-4,0,0.0018,0,0.2332,0.3967,3e-4,0.0646,0.0866,3e-4,0.1022,0.2318,0.3339,0.0573,0.0279,0.0307,0.0577,0.0957,0.5309,1e-4,1606,12.0806
49,4661280,Dragan Bender,21,PF,PHO,46,27,826,370.5952,377.1957,0.134,0.5025,88,197,0.4467,22,101,0.2178,66,96,0.6875,32,54,0.5926,34,149,183,56,18,22,37,90,230,0.2741,5,7164,19880,1858,82,1279,1.5135,0.1065,0.2385,5e-4,0.0266,0.1223,3e-4,0.0799,0.1162,8e-4,0.0387,0.0654,7e-4,0.0412,0.1804,0.2215,0.0678,0.0218,0.0266,0.0448,0.109,0.2785,3e-4,341,3.7787
67,3314365,Devin Booker,22,SG,PHO,64,64,2242,711.3006,1732.875,0.3291,0.5207,586,1255,0.4669,135,414,0.3261,451,841,0.5363,393,454,0.8656,39,226,265,433,56,13,264,200,1700,0.3618,26.5625,7164,19880,1858,82,1279,1.6402,0.2614,0.5598,2e-4,0.0602,0.1847,1e-4,0.2012,0.3751,2e-4,0.1753,0.2025,4e-4,0.0174,0.1008,0.1182,0.1931,0.025,0.0058,0.1178,0.0892,0.7583,2e-4,1473,11.3223
73,3557400,Mikal Bridges,22,SF,PHO,82,56,2417,596.468,943.1463,0.1217,0.5231,242,563,0.4298,105,313,0.3355,137,250,0.548,95,118,0.8051,56,208,264,173,129,38,70,201,684,0.2096,8.3415,7164,19880,1858,82,1279,2.4714,0.1001,0.2329,2e-4,0.0434,0.1295,1e-4,0.0567,0.1034,2e-4,0.0393,0.0488,3e-4,0.0232,0.0861,0.1092,0.0716,0.0534,0.0157,0.029,0.0832,0.283,1e-4,874,7.6545
127,4698113,Jamal Crawford,38,SG,PHO,64,0,1211,-32.4542,584.4531,0.2075,0.4737,174,438,0.3973,67,202,0.3317,107,236,0.4534,93,110,0.8455,8,77,85,229,33,12,99,75,508,0.2511,7.9375,7164,19880,1858,82,1279,2.3131,0.1437,0.3617,3e-4,0.0553,0.1668,3e-4,0.0884,0.1949,4e-4,0.0768,0.0908,7e-4,0.0066,0.0636,0.0702,0.1891,0.0273,0.0099,0.0818,0.0619,0.4195,2e-4,487,4.9366
134,3258539,Troy Daniels,27,SG,PHO,51,1,760,242.1216,280.4706,0.1763,0.5455,113,275,0.4109,74,194,0.3814,39,81,0.4815,18,23,0.7826,13,60,73,26,26,5,27,79,318,0.0836,6.2353,7164,19880,1858,82,1279,0.963,0.1487,0.3618,5e-4,0.0974,0.2553,5e-4,0.0513,0.1066,6e-4,0.0237,0.0303,0.001,0.0171,0.0789,0.0961,0.0342,0.0342,0.0066,0.0355,0.1039,0.4184,1e-4,254,3.0297
187,198579,Jimmer Fredette,29,SG,PHO,6,0,65,26.6168,18.1667,0.242,0.2759,8,29,0.2759,0,13,0,8,16,0.5,6,6,1,1,6,7,8,3,0,5,5,22,0.2069,3.6667,7164,19880,1858,82,1279,1.6,0.1231,0.4462,0.0042,0,0.2,0,0.1231,0.2462,0.0077,0.0923,0.0923,0.0154,0.0154,0.0923,0.1077,0.1231,0.0462,0,0.0769,0.0769,0.3385,0.0032,14,0.3446
253,1600520,Richaun Holmes,25,C,PHO,70,4,1184,532.8892,893.2571,0.1791,0.6082,222,365,0.6082,0,0,0,222,365,0.6082,128,175,0.7314,115,216,331,60,42,79,52,194,572,0.4795,8.1714,7164,19880,1858,82,1279,1.1538,0.1875,0.3083,5e-4,0,0,0,0.1875,0.3083,5e-4,0.1081,0.1478,6e-4,0.0971,0.1824,0.2796,0.0507,0.0355,0.0667,0.0439,0.1639,0.4831,4e-4,842,7.4433
273,6041520,Josh Jackson,21,SG,PHO,79,29,1988,596.5652,1003.8101,0.2392,0.456,347,841,0.4126,73,225,0.3244,274,616,0.4448,143,213,0.6714,66,281,347,183,74,56,173,209,910,0.2533,11.519,7164,19880,1858,82,1279,1.0578,0.1745,0.423,2e-4,0.0367,0.1132,2e-4,0.1378,0.3099,2e-4,0.0719,0.1071,3e-4,0.0332,0.1413,0.1745,0.0921,0.0372,0.0282,0.087,0.1051,0.4577,1e-4,833,7.3835
283,19245370,Tyler Johnson,26,"PG, PG","PHO, MIA",57,22,1529,437.234,696.6491,0.3569,0.4981,217,526,0.4125,90,260,0.3462,127,266,0.4774,95,127,0.748,34,139,173,166,54,27,77,97,619,0.2414,10.8596,7164,19880,1858,82,1279,2.1558,0.1419,0.344,3e-4,0.0589,0.17,2e-4,0.0831,0.174,3e-4,0.0621,0.0831,5e-4,0.0222,0.0909,0.1131,0.1086,0.0353,0.0177,0.0504,0.0634,0.4048,2e-4,621,5.9238
305,77250,George King,25,SF,PHO,1,0,6,4.8496,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,7164,19880,1858,82,1279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1667,0.1667,0,0,0,0,0,0,0,1,0.0476
368,949000,De'Anthony Melton,20,PG,PHO,50,31,984,413.3179,469.5,0.1498,0.4473,100,256,0.3906,29,95,0.3053,71,161,0.441,21,28,0.75,25,109,134,159,68,23,75,113,250,0.1094,5,7164,19880,1858,82,1279,2.12,0.1016,0.2602,4e-4,0.0295,0.0965,3e-4,0.0722,0.1636,4e-4,0.0213,0.0285,8e-4,0.0254,0.1108,0.1362,0.1616,0.0691,0.0234,0.0762,0.1148,0.2541,1e-4,396,4.2272
415,1238464,Elie Okobo,21,PG,PHO,53,16,958,351.7305,380.6981,0.1702,0.4603,114,290,0.3931,39,132,0.2955,75,158,0.4747,37,47,0.7872,12,86,98,127,32,7,69,109,304,0.1621,5.7358,7164,19880,1858,82,1279,1.8406,0.119,0.3027,4e-4,0.0407,0.1378,3e-4,0.0783,0.1649,5e-4,0.0386,0.0491,8e-4,0.0125,0.0898,0.1023,0.1326,0.0334,0.0073,0.072,0.1138,0.3173,2e-4,313,3.5436
512,94740,Emanuel Terry,22,"PF, PF","PHO, MIA",3,0,23,40.9343,16.3333,0.4591,0.5714,4,7,0.5714,0,0,0,4,7,0.5714,2,4,0.5,3,4,7,2,3,0,2,4,10,0.5714,3.3333,7164,19880,1858,82,1279,1,0.1739,0.3043,0.0248,0,0,0,0.1739,0.3043,0.0248,0.087,0.1739,0.0217,0.1304,0.1739,0.3043,0.087,0.1304,0,0.087,0.1739,0.4348,0.0248,15,0.363
544,11750000,TJ Warren,25,SF,PHO,43,36,1360,487.8713,751.7907,0.2265,0.5491,297,611,0.4861,77,180,0.4278,220,431,0.5104,101,124,0.8145,31,143,174,64,51,29,52,119,772,0.2029,17.9535,7164,19880,1858,82,1279,1.2308,0.2184,0.4493,4e-4,0.0566,0.1324,3e-4,0.1618,0.3169,4e-4,0.0743,0.0912,6e-4,0.0228,0.1051,0.1279,0.0471,0.0375,0.0213,0.0382,0.0875,0.5676,1e-4,701,6.4874
28,7250000,DJ Augustin,31,PG,ORL,81,81,2269,389.1496,1244.4198,0.1722,0.5665,318,677,0.4697,131,311,0.4212,187,366,0.5109,181,209,0.866,41,162,203,426,52,4,128,115,948,0.3087,11.7037,7307,19780,1575,82,1082,3.3281,0.1401,0.2984,2e-4,0.0577,0.1371,2e-4,0.0824,0.1613,2e-4,0.0798,0.0921,4e-4,0.0181,0.0714,0.0895,0.1877,0.0229,0.0018,0.0564,0.0507,0.4178,1e-4,1118,9.2069
35,4871280,Mo Bamba,20,C,ORL,47,1,766,442.5007,488.0851,0.1784,0.5247,117,243,0.4815,21,70,0.3,96,173,0.5549,37,63,0.5873,64,169,233,39,13,64,43,102,292,0.2593,6.2128,7307,19780,1575,82,1082,0.907,0.1527,0.3172,6e-4,0.0274,0.0914,4e-4,0.1253,0.2258,7e-4,0.0483,0.0822,8e-4,0.0836,0.2206,0.3042,0.0509,0.017,0.0836,0.0561,0.1332,0.3812,3e-4,446,4.6215
54,1378242,Khem Birch,26,C,ORL,50,1,643,345.7001,429.6,0.1406,0.6026,91,151,0.6026,0,1,0,91,150,0.6067,58,83,0.6988,79,111,190,38,18,29,20,72,240,0.5497,4.8,7307,19780,1575,82,1082,1.9,0.1415,0.2348,9e-4,0,0.0016,0,0.1415,0.2333,9e-4,0.0902,0.1291,0.0011,0.1229,0.1726,0.2955,0.0591,0.028,0.0451,0.0311,0.112,0.3733,9e-4,410,4.3388
75,838464,Isaiah Briscoe,22,PG,ORL,39,0,559,244.7254,215.2051,0.1406,0.4384,55,138,0.3986,11,34,0.3235,44,104,0.4231,15,26,0.5769,5,69,74,87,11,2,31,66,136,0.1884,3.4872,7307,19780,1575,82,1082,2.8065,0.0984,0.2469,7e-4,0.0197,0.0608,6e-4,0.0787,0.186,8e-4,0.0268,0.0465,0.001,0.0089,0.1234,0.1324,0.1556,0.0197,0.0036,0.0555,0.1181,0.2433,3e-4,185,2.3887
105,77250,Troy Caupain,23,PG,ORL,4,0,16,37.6425,14,0.2178,0.625,4,8,0.5,2,3,0.6667,2,5,0.4,0,0,0,1,2,3,4,1,0,0,0,10,0,2.5,7307,19780,1575,82,1082,Inf,0.25,0.5,0.0312,0.125,0.1875,0.0417,0.125,0.3125,0.025,0,0,0,0.0625,0.125,0.1875,0.25,0.0625,0,0,0,0.625,0,14,0.3446
182,17000000,Evan Fournier,26,SG,ORL,81,81,2553,565.3949,1226.0988,0.2214,0.5094,468,1069,0.4378,153,450,0.34,315,619,0.5089,137,170,0.8059,38,220,258,295,71,12,154,225,1226,0.159,15.1358,7307,19780,1575,82,1082,1.9156,0.1833,0.4187,2e-4,0.0599,0.1763,1e-4,0.1234,0.2425,2e-4,0.0537,0.0666,3e-4,0.0149,0.0862,0.1011,0.1156,0.0278,0.0047,0.0603,0.0881,0.4802,1e-4,1074,8.9338
185,1050000,Melvin Frazier,22,SG,ORL,10,0,44,15.3512,4.9,0.2352,0.3333,7,21,0.3333,0,6,0,7,15,0.4667,1,4,0.25,3,2,5,1,1,0,1,6,15,0.1905,1.5,7307,19780,1575,82,1082,1,0.1591,0.4773,0.0076,0,0.1364,0,0.1591,0.3409,0.0106,0.0227,0.0909,0.0057,0.0682,0.0455,0.1136,0.0227,0.0227,0,0.0227,0.1364,0.3409,0.0043,4,0.1347
206,21590909,Aaron Gordon,23,PF,ORL,78,78,2633,689.5895,1575.9231,0.2183,0.5072,470,1046,0.4493,121,347,0.3487,349,699,0.4993,185,253,0.7312,129,445,574,289,57,56,162,172,1246,0.2419,15.9744,7307,19780,1575,82,1082,1.784,0.1785,0.3973,2e-4,0.046,0.1318,1e-4,0.1325,0.2655,2e-4,0.0703,0.0961,3e-4,0.049,0.169,0.218,0.1098,0.0216,0.0213,0.0615,0.0653,0.4732,1e-4,1416,10.992
212,2639313,Jerian Grant,26,PG,ORL,60,1,939,320.1302,411.15,0.1339,0.5091,92,220,0.4182,40,110,0.3636,52,110,0.4727,26,40,0.65,19,79,98,156,44,6,51,78,250,0.1818,4.1667,7307,19780,1575,82,1082,3.0588,0.098,0.2343,4e-4,0.0426,0.1171,4e-4,0.0554,0.1171,5e-4,0.0277,0.0426,7e-4,0.0202,0.0841,0.1044,0.1661,0.0469,0.0064,0.0543,0.0831,0.2662,2e-4,361,3.9438
270,4969080,Jonathan Isaac,21,PF,ORL,75,64,1996,621.883,993,0.1627,0.4992,262,611,0.4288,86,266,0.3233,176,345,0.5101,110,135,0.8148,99,312,411,80,59,98,75,143,720,0.2209,9.6,7307,19780,1575,82,1082,1.0667,0.1313,0.3061,2e-4,0.0431,0.1333,2e-4,0.0882,0.1728,3e-4,0.0551,0.0676,4e-4,0.0496,0.1563,0.2059,0.0401,0.0296,0.0491,0.0376,0.0716,0.3607,1e-4,919,7.9482
271,1378242,Wesley Iwundu,24,SF,ORL,68,13,1233,384.6921,465.3529,0.1284,0.4653,113,274,0.4124,29,79,0.3671,84,195,0.4308,84,103,0.8155,37,147,184,73,28,22,44,123,339,0.3759,4.9853,7307,19780,1575,82,1082,1.6591,0.0916,0.2222,3e-4,0.0235,0.0641,3e-4,0.0681,0.1582,3e-4,0.0681,0.0835,7e-4,0.03,0.1192,0.1492,0.0592,0.0227,0.0178,0.0357,0.0998,0.2749,3e-4,422,4.4337
280,77250,Amile Jefferson,25,PF,ORL,12,0,68,86.5709,49.9167,0.1314,0.625,10,16,0.625,0,0,0,10,16,0.625,7,8,0.875,6,15,21,3,3,3,1,8,27,0.5,2.25,7307,19780,1575,82,1082,3,0.1471,0.2353,0.0092,0,0,0,0.1471,0.2353,0.0092,0.1029,0.1176,0.0129,0.0882,0.2206,0.3088,0.0441,0.0441,0.0441,0.0147,0.1176,0.3971,0.0074,49,0.8819
351,2416221,Jarell Martin,24,PF,ORL,42,1,328,192.209,153.7381,0.1591,0.5096,43,104,0.4135,20,57,0.3509,23,47,0.4894,9,11,0.8182,11,62,73,18,3,8,11,51,115,0.1058,2.7381,7307,19780,1575,82,1082,1.6364,0.1311,0.3171,0.0013,0.061,0.1738,0.0011,0.0701,0.1433,0.0015,0.0274,0.0335,0.0025,0.0335,0.189,0.2226,0.0549,0.0091,0.0244,0.0335,0.1555,0.3506,3e-4,143,1.9692
466,10500000,Terrence Ross,27,SG,ORL,81,0,2150,530.238,1132.8889,0.2391,0.5341,440,1027,0.4284,217,566,0.3834,223,461,0.4837,126,144,0.875,27,253,280,135,72,29,90,119,1223,0.1402,15.0988,7307,19780,1575,82,1082,1.5,0.2047,0.4777,2e-4,0.1009,0.2633,2e-4,0.1037,0.2144,2e-4,0.0586,0.067,4e-4,0.0126,0.1177,0.1302,0.0628,0.0335,0.0135,0.0419,0.0553,0.5688,1e-4,1044,8.7459
535,12750000,Nikola Vucevic,28,C,ORL,80,80,2510,605.5882,2399.0125,0.2799,0.5487,701,1354,0.5177,84,231,0.3636,617,1123,0.5494,179,227,0.7885,224,736,960,307,81,89,159,157,1665,0.1677,20.8125,7307,19780,1575,82,1082,1.9308,0.2793,0.5394,2e-4,0.0335,0.092,1e-4,0.2458,0.4474,2e-4,0.0713,0.0904,3e-4,0.0892,0.2932,0.3825,0.1223,0.0323,0.0355,0.0633,0.0625,0.6633,1e-4,2242,15.5152
83,838464,Bruce Brown,22,SG,DET,74,56,1449,409.6746,466.3784,0.115,0.4363,125,314,0.3981,24,93,0.2581,101,221,0.457,45,60,0.75,48,137,185,91,40,36,46,178,319,0.1911,4.3108,7238,19855,1893,82,1135,1.9783,0.0863,0.2167,3e-4,0.0166,0.0642,2e-4,0.0697,0.1525,3e-4,0.0311,0.0414,5e-4,0.0331,0.0945,0.1277,0.0628,0.0276,0.0248,0.0317,0.1228,0.2202,1e-4,421,4.4258
93,2393887,Jose Calderon,37,PG,DET,49,0,632,9.3136,229.2857,0.1091,0.4333,45,120,0.375,14,57,0.2456,31,63,0.4921,9,11,0.8182,11,49,60,115,16,3,35,64,113,0.0917,2.3061,7238,19855,1893,82,1135,3.2857,0.0712,0.1899,6e-4,0.0222,0.0902,4e-4,0.0491,0.0997,8e-4,0.0142,0.0174,0.0013,0.0174,0.0775,0.0949,0.182,0.0253,0.0047,0.0554,0.1013,0.1788,1e-4,195,2.4849
157,25434262,Andre Drummond,25,C,DET,79,79,2647,692.8763,2325.7848,0.2295,0.5356,561,1052,0.5333,5,38,0.1316,556,1014,0.5483,243,412,0.5898,423,809,1232,112,136,138,175,272,1370,0.3916,17.3418,7238,19855,1893,82,1135,0.64,0.2119,0.3974,2e-4,0.0019,0.0144,0,0.21,0.3831,2e-4,0.0918,0.1556,2e-4,0.1598,0.3056,0.4654,0.0423,0.0514,0.0521,0.0661,0.1028,0.5176,1e-4,2153,15.0509
163,2199311,Henry Ellenson,22,"PF, PF","DET, NYK",19,0,259,196.965,142.5263,0.378,0.5,39,95,0.4105,17,38,0.4474,22,57,0.386,19,25,0.76,5,61,66,16,7,2,9,27,114,0.2632,6,7238,19855,1893,82,1135,1.7778,0.1506,0.3668,0.0016,0.0656,0.1467,0.0017,0.0849,0.2201,0.0015,0.0734,0.0965,0.0029,0.0193,0.2355,0.2548,0.0618,0.027,0.0077,0.0347,0.1042,0.4402,0.001,134,1.8755
164,8653076,Wayne Ellington,31,"SG, SG","DET, MIA",53,38,1297,246.062,500.2453,0.3418,0.5536,184,457,0.4026,138,372,0.371,46,85,0.5412,39,49,0.7959,14,93,107,72,54,6,40,92,545,0.1072,10.283,7238,19855,1893,82,1135,1.8,0.1419,0.3524,3e-4,0.1064,0.2868,3e-4,0.0355,0.0655,4e-4,0.0301,0.0378,6e-4,0.0108,0.0717,0.0825,0.0555,0.0416,0.0046,0.0308,0.0709,0.4202,1e-4,461,4.7376
192,7000000,Langston Galloway,27,SG,DET,80,4,1745,396.6696,598.7,0.1615,0.5034,228,587,0.3884,135,380,0.3553,93,207,0.4493,81,96,0.8438,49,122,171,85,37,8,24,135,672,0.1635,8.4,7238,19855,1893,82,1135,3.5417,0.1307,0.3364,2e-4,0.0774,0.2178,2e-4,0.0533,0.1186,3e-4,0.0464,0.055,5e-4,0.0281,0.0699,0.098,0.0487,0.0212,0.0046,0.0138,0.0774,0.3851,1e-4,575,5.5915
219,31873932,Blake Griffin,29,PF,DET,75,75,2622,548.9219,2026.6267,0.302,0.5321,619,1341,0.4616,189,522,0.3621,430,819,0.525,414,550,0.7527,100,465,565,402,52,28,253,199,1841,0.4101,24.5467,7238,19855,1893,82,1135,1.5889,0.2361,0.5114,2e-4,0.0721,0.1991,1e-4,0.164,0.3124,2e-4,0.1579,0.2098,3e-4,0.0381,0.1773,0.2155,0.1533,0.0198,0.0107,0.0965,0.0759,0.7021,2e-4,1777,13.0331
272,17043478,Reggie Jackson,28,PG,DET,82,82,2289,508.2179,1244.1951,0.2448,0.5043,441,1047,0.4212,174,471,0.3694,267,576,0.4635,204,236,0.8644,45,171,216,344,55,9,148,208,1260,0.2254,15.3659,7238,19855,1893,82,1135,2.3243,0.1927,0.4574,2e-4,0.076,0.2058,2e-4,0.1166,0.2516,2e-4,0.0891,0.1031,4e-4,0.0197,0.0747,0.0944,0.1503,0.024,0.0039,0.0647,0.0909,0.5505,1e-4,1098,9.0831
303,3275280,Luke Kennard,22,SG,DET,63,10,1437,492.5432,643.0952,0.1813,0.5404,228,520,0.4385,106,269,0.3941,122,251,0.4861,51,61,0.8361,12,171,183,114,26,10,57,92,613,0.1173,9.7302,7238,19855,1893,82,1135,2,0.1587,0.3619,3e-4,0.0738,0.1872,3e-4,0.0849,0.1747,3e-4,0.0355,0.0424,6e-4,0.0084,0.119,0.1273,0.0793,0.0181,0.007,0.0397,0.064,0.4266,1e-4,587,5.6788
326,10002681,Jon Leuer,29,PF,DET,41,1,402,181.2995,227.439,0.1606,0.5885,66,113,0.5841,1,11,0.0909,65,102,0.6373,23,31,0.7419,27,70,97,14,12,4,23,60,156,0.2743,3.8049,7238,19855,1893,82,1135,0.6087,0.1642,0.2811,0.0015,0.0025,0.0274,2e-4,0.1617,0.2537,0.0016,0.0572,0.0771,0.0018,0.0672,0.1741,0.2413,0.0348,0.0299,0.01,0.0572,0.1493,0.3881,7e-4,205,2.5799
331,77250,Zach Lofton,26,SG,DET,1,0,4,0,-1,0.2157,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,7238,19855,1893,82,1135,0,0,0.25,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0,0,-1,0
339,648008,Kalin Lucas,29,PG,DET,1,0,6,12.3909,5,0.1352,0,0,1,0,0,1,0,0,0,0,2,2,1,0,3,3,1,0,0,0,1,2,2,2,7238,19855,1893,82,1135,Inf,0,0.1667,0,0,0.1667,0,0,0,0,0.3333,0.3333,0.1667,0,0.5,0.5,0.1667,0,0,0,0.1667,0.3333,0.3333,5,0.1592
421,2393887,Zaza Pachulia,34,C,DET,68,3,878,146.2548,535.1618,0.1496,0.4404,85,193,0.4404,0,4,0,85,189,0.4497,97,124,0.7823,99,166,265,91,31,17,57,151,267,0.6425,3.9265,7238,19855,1893,82,1135,1.5965,0.0968,0.2198,5e-4,0,0.0046,0,0.0968,0.2153,5e-4,0.1105,0.1412,9e-4,0.1128,0.1891,0.3018,0.1036,0.0353,0.0194,0.0649,0.172,0.3041,7e-4,479,4.8756
459,4075000,Glenn Robinson,25,SF,DET,47,18,610,218.2278,201.617,0.1496,0.4716,74,176,0.4205,18,62,0.2903,56,114,0.4912,32,40,0.8,17,54,71,21,14,8,18,45,198,0.2273,4.2128,7238,19855,1893,82,1135,1.1667,0.1213,0.2885,7e-4,0.0295,0.1016,5e-4,0.0918,0.1869,8e-4,0.0525,0.0656,0.0013,0.0279,0.0885,0.1164,0.0344,0.023,0.0131,0.0295,0.0738,0.3246,4e-4,184,2.379
491,6000000,Ishmael Smith,30,PG,DET,56,0,1251,298.1703,587.9107,0.199,0.4642,205,489,0.4192,44,135,0.3259,161,354,0.4548,47,62,0.7581,23,122,145,203,28,11,61,109,501,0.1268,8.9464,7238,19855,1893,82,1135,3.3279,0.1639,0.3909,3e-4,0.0352,0.1079,3e-4,0.1287,0.283,4e-4,0.0376,0.0496,6e-4,0.0184,0.0975,0.1159,0.1623,0.0224,0.0088,0.0488,0.0871,0.4005,1e-4,528,5.2451
516,838464,Khyri Thomas,22,SG,DET,26,0,195,92.7724,49.8462,0.1722,0.3913,22,69,0.3188,10,35,0.2857,12,34,0.3529,7,11,0.6364,4,16,20,8,7,5,4,22,61,0.1594,2.3462,7238,19855,1893,82,1135,2,0.1128,0.3538,0.0016,0.0513,0.1795,0.0015,0.0615,0.1744,0.0018,0.0359,0.0564,0.0033,0.0205,0.0821,0.1026,0.041,0.0359,0.0256,0.0205,0.1128,0.3128,8e-4,46,0.8411
5,2955840,Bam Adebayo,21,C,MIA,82,28,1913,694.7953,1378.5244,0.1582,0.5792,280,486,0.5761,3,15,0.2,277,471,0.5881,166,226,0.7345,165,432,597,184,71,65,121,203,729,0.465,8.8902,7218,19730,1782,82,1208,1.5207,0.1464,0.2541,3e-4,0.0016,0.0078,1e-4,0.1448,0.2462,3e-4,0.0868,0.1181,4e-4,0.0863,0.2258,0.3121,0.0962,0.0371,0.034,0.0633,0.1061,0.3811,2e-4,1259,10.0647
